item	itemLabel
http://www.wikidata.org/entity/Q16575068	Hilda Maria Longhi-Wagner
http://www.wikidata.org/entity/Q16594761	Beth von Euler-Chelpin
http://www.wikidata.org/entity/Q16594703	Emma Engdahl
http://www.wikidata.org/entity/Q16596442	Berta Stjernquist
http://www.wikidata.org/entity/Q16530450	Angela Maria Studart da Fonseca Vaz
http://www.wikidata.org/entity/Q16532007	Kristine Larsen
http://www.wikidata.org/entity/Q16554785	Evangelina Bottero
http://www.wikidata.org/entity/Q16567074	Janet Stevens
http://www.wikidata.org/entity/Q16575785	Małgorzata Mraz
http://www.wikidata.org/entity/Q16582599	Nora Krusze
http://www.wikidata.org/entity/Q16593479	Aurora Liiceanu
http://www.wikidata.org/entity/Q16595349	Birgitta Johansson-Hedberg
http://www.wikidata.org/entity/Q16526748	Agnieszka Pawłowska
http://www.wikidata.org/entity/Q16529862	Amé lia Almeida Ribeiro Olaio
http://www.wikidata.org/entity/Q16559371	Ida Franiak-Pietryga
http://www.wikidata.org/entity/Q16560368	Irena Smolarska
http://www.wikidata.org/entity/Q16569619	Krystyna Mrugalska
http://www.wikidata.org/entity/Q16593104	Rosali Scalabrin
http://www.wikidata.org/entity/Q16593420	Ileana Hogea-Velișcu
http://www.wikidata.org/entity/Q16595068	Fredrique Unge
http://www.wikidata.org/entity/Q16595085	Luíza Sumiko Kinoshita-Gouvêa
http://www.wikidata.org/entity/Q16595985	Aina Nycander
http://www.wikidata.org/entity/Q16596197	Anna Birgitta Rooth
http://www.wikidata.org/entity/Q16596293	Daisy Schalling
http://www.wikidata.org/entity/Q16596799	Magali Silva Velarde-Álvarez
http://www.wikidata.org/entity/Q16527091	Anne Imberty
http://www.wikidata.org/entity/Q16531517	Barbara Sosińska-Kalata
http://www.wikidata.org/entity/Q16543544	Carme Serrallonga
http://www.wikidata.org/entity/Q16543931	Corinne Charbonnel
http://www.wikidata.org/entity/Q16554724	Célia Leite Sant'Anna
http://www.wikidata.org/entity/Q16565174	Kamilla Marchewka-Bartkowiak
http://www.wikidata.org/entity/Q16592601	Tünde Fülöp
http://www.wikidata.org/entity/Q16593352	Eleonora Enăchescu
http://www.wikidata.org/entity/Q16594922	Helena Granström
http://www.wikidata.org/entity/Q16534688	Bérengère Fromy
http://www.wikidata.org/entity/Q16538797	Anette Ahsen
http://www.wikidata.org/entity/Q16554707	Cássia Beatriz Rodrigues Munhoz
http://www.wikidata.org/entity/Q16562066	Eneida Martins
http://www.wikidata.org/entity/Q16563333	Joanna Rapacka
http://www.wikidata.org/entity/Q16574803	Maria Wanda Kopertyńska
http://www.wikidata.org/entity/Q16575259	Marzanna Jagiełło
http://www.wikidata.org/entity/Q16595716	Bodil Jerslev
http://www.wikidata.org/entity/Q16595833	Marie Mejlænder-Hellesen
http://www.wikidata.org/entity/Q16529171	Anna Maria Nikodemska-Wołowik
http://www.wikidata.org/entity/Q16536534	Catherine Bertho-Lavenir
http://www.wikidata.org/entity/Q16556848	Halina Sosnowska
http://www.wikidata.org/entity/Q16556961	Hanna Sochacka-Krysiak
http://www.wikidata.org/entity/Q16560356	Irena Nowakowa
http://www.wikidata.org/entity/Q16560365	Irena Pomorska
http://www.wikidata.org/entity/Q16561670	Emilia Florencia Jacobs
http://www.wikidata.org/entity/Q16573058	Ludmila Sharamet
http://www.wikidata.org/entity/Q16574722	Maria Ciemerych-Litwinienko
http://www.wikidata.org/entity/Q16577504	Mirosława Rutkowska-Krupka
http://www.wikidata.org/entity/Q16593828	Yekaterina Nikitichna Blinova
http://www.wikidata.org/entity/Q16593955	Zhadova, Larissa Alekseevna
http://www.wikidata.org/entity/Q16595275	Susanne Höfner
http://www.wikidata.org/entity/Q16596290	Ingeborg Schager
http://www.wikidata.org/entity/Q16527127	Annick Percheron
http://www.wikidata.org/entity/Q16536642	Wanda von Bernhard
http://www.wikidata.org/entity/Q16543564	Carmen Bustamante
http://www.wikidata.org/entity/Q16548603	Gabriela Sarzała-Drabikowska
http://www.wikidata.org/entity/Q16551515	Elda Mazzocchi Scarzella
http://www.wikidata.org/entity/Q16557074	Harriet Exline
http://www.wikidata.org/entity/Q16565059	Estrella Burgos
http://www.wikidata.org/entity/Q16574443	Henriette Dorothea Schotsman
http://www.wikidata.org/entity/Q16574791	Maria Szkudlarek
http://www.wikidata.org/entity/Q16581689	Joaquina Eguaras Ibáñez
http://www.wikidata.org/entity/Q16594981	Dagmar Gustafson
http://www.wikidata.org/entity/Q16531488	Barbara Gumińska
http://www.wikidata.org/entity/Q16574800	Maria Turnau-Morawska
http://www.wikidata.org/entity/Q16573052	Ludmila Roszko
http://www.wikidata.org/entity/Q16572048	Lidia Lwow-Eberle
http://www.wikidata.org/entity/Q16529243	Anna Świercz
http://www.wikidata.org/entity/Q16560554	Iwona Majewska-Opiełka
http://www.wikidata.org/entity/Q16602122	Q16602122
http://www.wikidata.org/entity/Q16603669	Q16603669
http://www.wikidata.org/entity/Q16631849	Q16631849
http://www.wikidata.org/entity/Q16637583	Q16637583
http://www.wikidata.org/entity/Q16640185	Q16640185
http://www.wikidata.org/entity/Q16654355	Q16654355
http://www.wikidata.org/entity/Q16655371	Q16655371
http://www.wikidata.org/entity/Q16663305	Q16663305
http://www.wikidata.org/entity/Q16663406	Q16663406
http://www.wikidata.org/entity/Q16665573	Q16665573
http://www.wikidata.org/entity/Q16665631	Q16665631
http://www.wikidata.org/entity/Q16665863	Q16665863
http://www.wikidata.org/entity/Q16625535	Rita de Cássia Leone Figueiredo Ribeiro
http://www.wikidata.org/entity/Q16636830	Liudmyla Hinzburh
http://www.wikidata.org/entity/Q16663017	Marie-Anne Vannier
http://www.wikidata.org/entity/Q16599543	Maria das Graças Lapa Wanderley
http://www.wikidata.org/entity/Q16599740	Marina Villegas
http://www.wikidata.org/entity/Q16601520	María Teresa Tellería
http://www.wikidata.org/entity/Q16603524	Wang, Yu
http://www.wikidata.org/entity/Q16610149	Semaan
http://www.wikidata.org/entity/Q16612157	Noemy Yamaguishi-Tomita
http://www.wikidata.org/entity/Q16613441	Olga Radde-Fomina
http://www.wikidata.org/entity/Q16623760	Quitéria Jesus Gonçalves Pinto da Silva
http://www.wikidata.org/entity/Q16627784	Lyudmila Bosova
http://www.wikidata.org/entity/Q16644054	Isabelle Wingerter-Seez
http://www.wikidata.org/entity/Q16650681	Alice Elizabeth Sawtelle Randall
http://www.wikidata.org/entity/Q16658327	Helena Us
http://www.wikidata.org/entity/Q16661927	Madeleine Gans
http://www.wikidata.org/entity/Q16599520	Maria Luiza Porto
http://www.wikidata.org/entity/Q16602190	Anna Sjögren
http://www.wikidata.org/entity/Q16628610	Sandra Massoni
http://www.wikidata.org/entity/Q16631789	Silva Maria Pita de Beauclair Guimarães
http://www.wikidata.org/entity/Q16635606	Irina Galitskaya
http://www.wikidata.org/entity/Q16636967	Susana Ester Damborenea
http://www.wikidata.org/entity/Q16637195	Françoise Forges
http://www.wikidata.org/entity/Q16640863	Géraldine Masson
http://www.wikidata.org/entity/Q16601390	María Isabel Punta
http://www.wikidata.org/entity/Q16620224	Valeria Ugazio
http://www.wikidata.org/entity/Q16628063	Ena Bronstein Barton
http://www.wikidata.org/entity/Q16637192	Françoise Dureau
http://www.wikidata.org/entity/Q16646743	Virginia Araceli García Acosta
http://www.wikidata.org/entity/Q16652080	Élvia R. Souza
http://www.wikidata.org/entity/Q16665777	Mélanie Davranche
http://www.wikidata.org/entity/Q16601428	María Luisa López Fernández
http://www.wikidata.org/entity/Q16601574	María del Carmen Maggi
http://www.wikidata.org/entity/Q16616041	Ingeborg Walin
http://www.wikidata.org/entity/Q16625224	Reyjane Patricia de Oliveira
http://www.wikidata.org/entity/Q16626675	Rosmery Martínez
http://www.wikidata.org/entity/Q16629653	Dominique Frischer
http://www.wikidata.org/entity/Q16630503	Elisabeth de Witte
http://www.wikidata.org/entity/Q16631631	Olga Volkenshteyn
http://www.wikidata.org/entity/Q16648666	Yadira Itzel Vega Cantú
http://www.wikidata.org/entity/Q16658407	Mathilde Dolgopol de Saenz
http://www.wikidata.org/entity/Q16663013	Marie-Anne Félix
http://www.wikidata.org/entity/Q16664196	Marina Knyazeva
http://www.wikidata.org/entity/Q16652767	Olga Zavyalova
http://www.wikidata.org/entity/Q16601413	María José Sánchez Rubio
http://www.wikidata.org/entity/Q16602155	Gertrud Grenander Nyberg
http://www.wikidata.org/entity/Q16610753	Nanuza Luiza de Menezes
http://www.wikidata.org/entity/Q16622203	Żaneta Polkowska
http://www.wikidata.org/entity/Q16626636	Rosemary Gordon
http://www.wikidata.org/entity/Q16635291	Evelyne Heyer
http://www.wikidata.org/entity/Q16637717	Irina Borisovna Golub
http://www.wikidata.org/entity/Q16639030	Teresia Strehl
http://www.wikidata.org/entity/Q16640600	To Quyen Nguyen
http://www.wikidata.org/entity/Q16662956	Margarete Gussow
http://www.wikidata.org/entity/Q16663024	Marie-Claude Smouts
http://www.wikidata.org/entity/Q16599956	Marlene Freitas da Silva
http://www.wikidata.org/entity/Q16601446	María Luisa Zafra Valverde
http://www.wikidata.org/entity/Q16601563	María de la Paz Perez Calvo
http://www.wikidata.org/entity/Q16611885	Nilda Marquete Ferreira da Silva
http://www.wikidata.org/entity/Q16614180	Wanda Stęślicka
http://www.wikidata.org/entity/Q16626397	Armelle Lengronne
http://www.wikidata.org/entity/Q16627195	Olga Bogomolova
http://www.wikidata.org/entity/Q16629677	Dominique Stoppa-Lyonnet
http://www.wikidata.org/entity/Q16648882	Yocie Yoneshigue
http://www.wikidata.org/entity/Q16657954	Clara Gallini
http://www.wikidata.org/entity/Q16599540	Maria Verônica Leite Pereira
http://www.wikidata.org/entity/Q16599728	Marilza Cordeiro-Marino
http://www.wikidata.org/entity/Q16611978	Nivea Dias Santos
http://www.wikidata.org/entity/Q16622289	Virginia Vacca
http://www.wikidata.org/entity/Q16631852	Silvia Leal
http://www.wikidata.org/entity/Q16632621	Maca Jogan
http://www.wikidata.org/entity/Q16648228	Irina Yeliseyeva
http://www.wikidata.org/entity/Q16657626	Dina Semenovna Kamenetskaya
http://www.wikidata.org/entity/Q16620508	Zuzanna Toeplitz
http://www.wikidata.org/entity/Q16620395	Zofia Hołub-Pacewiczowa
http://www.wikidata.org/entity/Q16626676	Elena V. Basner
http://www.wikidata.org/entity/Q16642174	Yuliya Dvorkina
http://www.wikidata.org/entity/Q16606294	Stanisława Pukacka
http://www.wikidata.org/entity/Q16666579	Q16666579
http://www.wikidata.org/entity/Q16672253	Q16672253
http://www.wikidata.org/entity/Q16672301	Q16672301
http://www.wikidata.org/entity/Q16673578	Q16673578
http://www.wikidata.org/entity/Q16675850	Q16675850
http://www.wikidata.org/entity/Q16681696	Q16681696
http://www.wikidata.org/entity/Q16688539	Q16688539
http://www.wikidata.org/entity/Q16689750	Q16689750
http://www.wikidata.org/entity/Q16692187	Q16692187
http://www.wikidata.org/entity/Q16692339	Q16692339
http://www.wikidata.org/entity/Q16693291	Q16693291
http://www.wikidata.org/entity/Q16695451	Q16695451
http://www.wikidata.org/entity/Q16696046	Q16696046
http://www.wikidata.org/entity/Q16698349	Q16698349
http://www.wikidata.org/entity/Q16698433	Q16698433
http://www.wikidata.org/entity/Q16698737	Q16698737
http://www.wikidata.org/entity/Q16699393	Q16699393
http://www.wikidata.org/entity/Q16699595	Q16699595
http://www.wikidata.org/entity/Q16700124	Q16700124
http://www.wikidata.org/entity/Q16701120	Q16701120
http://www.wikidata.org/entity/Q16701855	Q16701855
http://www.wikidata.org/entity/Q16702153	Q16702153
http://www.wikidata.org/entity/Q16702559	Q16702559
http://www.wikidata.org/entity/Q16703035	Q16703035
http://www.wikidata.org/entity/Q16703670	Q16703670
http://www.wikidata.org/entity/Q16703804	Q16703804
http://www.wikidata.org/entity/Q16704355	Q16704355
http://www.wikidata.org/entity/Q16704597	Q16704597
http://www.wikidata.org/entity/Q16704605	Q16704605
http://www.wikidata.org/entity/Q16705362	Q16705362
http://www.wikidata.org/entity/Q16705708	Q16705708
http://www.wikidata.org/entity/Q16705743	Q16705743
http://www.wikidata.org/entity/Q16705909	Q16705909
http://www.wikidata.org/entity/Q16706645	Q16706645
http://www.wikidata.org/entity/Q16706755	Q16706755
http://www.wikidata.org/entity/Q16708147	Q16708147
http://www.wikidata.org/entity/Q16708207	Q16708207
http://www.wikidata.org/entity/Q16708217	Q16708217
http://www.wikidata.org/entity/Q16708336	Q16708336
http://www.wikidata.org/entity/Q16708877	Q16708877
http://www.wikidata.org/entity/Q16710109	Q16710109
http://www.wikidata.org/entity/Q16710227	Q16710227
http://www.wikidata.org/entity/Q16710758	Q16710758
http://www.wikidata.org/entity/Q16711407	Q16711407
http://www.wikidata.org/entity/Q16711826	Q16711826
http://www.wikidata.org/entity/Q16711828	Q16711828
http://www.wikidata.org/entity/Q16712262	Q16712262
http://www.wikidata.org/entity/Q16712327	Q16712327
http://www.wikidata.org/entity/Q16712364	Q16712364
http://www.wikidata.org/entity/Q16713281	Q16713281
http://www.wikidata.org/entity/Q16713742	Q16713742
http://www.wikidata.org/entity/Q16714260	Q16714260
http://www.wikidata.org/entity/Q16714408	Q16714408
http://www.wikidata.org/entity/Q16715883	Q16715883
http://www.wikidata.org/entity/Q16718102	Q16718102
http://www.wikidata.org/entity/Q16718455	Q16718455
http://www.wikidata.org/entity/Q16718630	Q16718630
http://www.wikidata.org/entity/Q16718997	Q16718997
http://www.wikidata.org/entity/Q16719388	Q16719388
http://www.wikidata.org/entity/Q16686113	Yevgeniya Petrova
http://www.wikidata.org/entity/Q16690491	Yekaterina Radkevich
http://www.wikidata.org/entity/Q16694346	Bintou Sanankoua
http://www.wikidata.org/entity/Q16696094	Nina Harkava
http://www.wikidata.org/entity/Q16697846	Lara Synelnykova
http://www.wikidata.org/entity/Q16697899	Liliya Dmytrychenko
http://www.wikidata.org/entity/Q16704698	Svetlana Levitskaya
http://www.wikidata.org/entity/Q16706420	Maria Martseniuk-Kukharuk
http://www.wikidata.org/entity/Q16716864	Valentyna Smal
http://www.wikidata.org/entity/Q16701999	Valeria Kozlovska
http://www.wikidata.org/entity/Q16700017	Nataliya Zakharchenko
http://www.wikidata.org/entity/Q16708235	Liliya Tugusheva
http://www.wikidata.org/entity/Q16710069	Maria Olinyk
http://www.wikidata.org/entity/Q16711629	Mariya Fekhner
http://www.wikidata.org/entity/Q16717102	Oleksandra Sokol
http://www.wikidata.org/entity/Q16682751	Virginie Courtier-Orgogozo
http://www.wikidata.org/entity/Q16693171	Yevgeniya Rukhina
http://www.wikidata.org/entity/Q16701201	Olena Katulska
http://www.wikidata.org/entity/Q16708394	Irina Tunkina
http://www.wikidata.org/entity/Q16712228	Olena Ivanovna Pometun
http://www.wikidata.org/entity/Q16693438	Natalia Bulhakova
http://www.wikidata.org/entity/Q16689808	Liubov Ihnatiuk
http://www.wikidata.org/entity/Q16699856	Lidiya Sokhan
http://www.wikidata.org/entity/Q16702945	Olena Kotykova
http://www.wikidata.org/entity/Q16712285	Ida Volckmann
http://www.wikidata.org/entity/Q16682499	Klavdíia Odé-Vassílieva
http://www.wikidata.org/entity/Q16711142	Svetlana Petrovna Pachkova
http://www.wikidata.org/entity/Q16720031	Tetiana Tytarenko
http://www.wikidata.org/entity/Q16666518	Mariya Pavlovna Kotyurova
http://www.wikidata.org/entity/Q16669143	Růžena Kurzová
http://www.wikidata.org/entity/Q16669160	Patricia Darré
http://www.wikidata.org/entity/Q16672167	Jessie Laussot
http://www.wikidata.org/entity/Q16682461	Vesna Kovač
http://www.wikidata.org/entity/Q16686386	Svetlana Piskunova
http://www.wikidata.org/entity/Q16710522	Minsylu Usmanova
http://www.wikidata.org/entity/Q16713032	Yevdokiya Khabunova
http://www.wikidata.org/entity/Q16711896	Galina Petrivna Pogrebnyak
http://www.wikidata.org/entity/Q16666254	N. P. Kosmarskai︠a︡
http://www.wikidata.org/entity/Q16698411	T. D. Skrynnikova
http://www.wikidata.org/entity/Q16720093	Q16720093
http://www.wikidata.org/entity/Q16720614	Q16720614
http://www.wikidata.org/entity/Q16721270	Q16721270
http://www.wikidata.org/entity/Q16721447	Q16721447
http://www.wikidata.org/entity/Q16721565	Q16721565
http://www.wikidata.org/entity/Q16722272	Q16722272
http://www.wikidata.org/entity/Q16723247	Q16723247
http://www.wikidata.org/entity/Q16723683	Q16723683
http://www.wikidata.org/entity/Q16723783	Q16723783
http://www.wikidata.org/entity/Q16723896	Q16723896
http://www.wikidata.org/entity/Q16906293	Q16906293
http://www.wikidata.org/entity/Q16908333	Q16908333
http://www.wikidata.org/entity/Q16726049	Gita-Maren Linnaks
http://www.wikidata.org/entity/Q16897996	Sidsel Natland
http://www.wikidata.org/entity/Q16899358	Heidi Ihlen
http://www.wikidata.org/entity/Q16938114	Eva Broklová
http://www.wikidata.org/entity/Q16725773	Joan Kenley
http://www.wikidata.org/entity/Q16745645	Herta Gessner
http://www.wikidata.org/entity/Q16856172	Irina Vladislavovna Bussen
http://www.wikidata.org/entity/Q16898527	Inger Lagset Egeland
http://www.wikidata.org/entity/Q16913523	Joanna Erbel
http://www.wikidata.org/entity/Q16938223	María de los Ángeles Valdés Ramírez
http://www.wikidata.org/entity/Q16938147	Jana Volfová
http://www.wikidata.org/entity/Q16762709	Colette Bodelot
http://www.wikidata.org/entity/Q16830568	Barbara Drossel
http://www.wikidata.org/entity/Q16857610	Ulrike Brauerhoch
http://www.wikidata.org/entity/Q16862532	Annemarie Surlykke
http://www.wikidata.org/entity/Q16866917	Elly Risman Musa
http://www.wikidata.org/entity/Q16890247	Dortje Golldack-Brockhausen
http://www.wikidata.org/entity/Q16897972	Ingela Lundin Kvalem
http://www.wikidata.org/entity/Q16897937	Siri Gullestad
http://www.wikidata.org/entity/Q16897925	Trine Eiken
http://www.wikidata.org/entity/Q16897983	Sølvi Lillejord
http://www.wikidata.org/entity/Q16905141	Ingvill Merete Stedøy-Johansen
http://www.wikidata.org/entity/Q16913042	Natalya Korniyenko
http://www.wikidata.org/entity/Q16941635	Carmiña Navia Velasco
http://www.wikidata.org/entity/Q16941868	Adrienne Cazeilles
http://www.wikidata.org/entity/Q16944851	Shirley A. Pomponi
http://www.wikidata.org/entity/Q16722067	Alena Elyashevich
http://www.wikidata.org/entity/Q16723913	Myroslava Shtokalo
http://www.wikidata.org/entity/Q16725750	Joan Aruz
http://www.wikidata.org/entity/Q16727464	Katherine Benziger
http://www.wikidata.org/entity/Q16738874	Mounira Harbi-Riahi
http://www.wikidata.org/entity/Q16766208	Ruth Ladenheim
http://www.wikidata.org/entity/Q16781922	Eva Maria Walitzi
http://www.wikidata.org/entity/Q16787410	Graziella Berti
http://www.wikidata.org/entity/Q16869213	Gertraud Kietz
http://www.wikidata.org/entity/Q16897920	Irmelin Drake
http://www.wikidata.org/entity/Q16897977	Inger Beate Larsen
http://www.wikidata.org/entity/Q16905731	Kirsten Hove Tveito
http://www.wikidata.org/entity/Q16906046	Wang Chengshu
http://www.wikidata.org/entity/Q16916389	Élodie Callac
http://www.wikidata.org/entity/Q16930600	Helen Ingersoll
http://www.wikidata.org/entity/Q16940511	Livia Garcia-Roza
http://www.wikidata.org/entity/Q16940735	Maria Amélia Matos
